"PRODUCT_ID","PRODUCT_NAME","PRICE","CATEGORY","PRD_INFO","STOCK","PRD_DETAIL","IMAGE_URL","PHOTO_THUMB"
"PD_00176","정직한농장 산지직송 신선한 국내산 손질 부추, 750g, 1박스",6700,"야채","부추에는 비타민 K와 알리신이 있어 골다공증과 피로회복에 도움을 줍니다. 국내산으로 직접 손질한 부추를 보내드립니다.",200,"/projectPhoto/야채/부추/정직한농장 산지직송 신선한 국내산 손질 부추, 750g, 1박스 - 부추 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/부추/정직한농장 산지직송 신선한 국내산 손질 부추, 750g, 1박스 - 부추 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/buchoo/jeongjik/"
"PD_00177","포프리 무농약 숙주나물, 300g, 1개",2300,"야채","국내산 숙주나물입니다. 비타민B6와 비타민C가 풍부해 면역력 강화에 탁월합니다. 또한 아스파라긴산이 들어있어 숙취 해소에 효과적이며, 신선한 아삭함으로 다양한 요리에 잘 어울립니다.",200,"/projectPhoto/야채/숙주나물/포프리 무농약 숙주나물, 300g, 1개 - 숙주나물 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/숙주나물/포프리 무농약 숙주나물, 300g, 1개 - 숙주나물 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/sookjoo/fofree/"
"PD_00178","풀무원 국산 숙주, 260g, 1봉",3000,"야채","국내산 숙주나물이며 아스파라긴산 성분이 숙취를 빠르게 해소하는 데 도움을 주고, 풍부한 비타민 덕분에 면역력을 높여줍니다. 특유의 아삭한 식감으로 볶음이나 국 등 어떤 요리에도 활용하기 좋습니다.",200,"/projectPhoto/야채/숙주나물/풀무원 국산 숙주, 260g, 1봉 - 숙주나물 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/숙주나물/풀무원 국산 숙주, 260g, 1봉 - 숙주나물 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/sookjoo/pulmuwon/"
"PD_00179","CJ제일제당 행복한콩 아삭통통 숙주, 380g, 1개",3800,"야채","비타민B6와 비타민C가 가득한 숙주나물로, 면역력을 챙기세요. 아스파라긴산이 풍부하여 특히 숙취 해소에 도움이 됩니다. 신선하고 아삭한 식감이 일품이라 샐러드나 무침 요리에 사용하기 좋습니다. 국내산 숙주나물입니다.",200,"/projectPhoto/야채/숙주나물/CJ제일제당 행복한콩 아삭통통 숙주, 380g, 1개 - 숙주나물 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/숙주나물/CJ제일제당 행복한콩 아삭통통 숙주, 380g, 1개 - 숙주나물 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/sookjoo/cj/"
"PD_00181","맑은물에 참좋은 국산 숙주나물, 300g, 1개",3450,"야채","믿고 드실 수 있는 엄선된 수입산 숙주나물입니다. 아스파라긴산과 비타민이 풍부해 건강을 챙기는 데 도움이 되며, 다양한 요리에 활용하기 좋습니다.",200,"/projectPhoto/야채/숙주나물/맑은물에 참좋은 국산 숙주나물, 300g, 1개 - 숙주나물 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/숙주나물/맑은물에 참좋은 국산 숙주나물, 300g, 1개 - 숙주나물 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/sookjoo/freshwater/"
"PD_00182","태국산 미니 아스파라거스, 100g, 1개",5200,"야채","아스파라거스는 비타민 K가 풍부하여 뼈 건강에 도움을 줍니다. 태국산 미니 아스파라거스를 보내드립니다.",200,"/projectPhoto/야채/아스파라거스/태국산 미니 아스파라거스, 100g, 1개 - 아스파라거스 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/아스파라거스/태국산 미니 아스파라거스, 100g, 1개 - 아스파라거스 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/aspara/taegookaspa/"
"PD_00183","100% 국내산 생 아스파라거스 먹기 편한 미니 사이즈, 500g 미니, 1개",7700,"야채","아스파라거스는 비타민 K가 풍부하여 뼈 건강에 도움을 줍니다. 국내산으로 직접 재배한 아스파라거스를 까다롭게 엄선하여 보내드립니다.",200,"/projectPhoto/야채/아스파라거스/100% 국내산 생 아스파라거스 먹기 편한 미니 사이즈, 500g 미니, 1개 - 아스파라거스 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/아스파라거스/100% 국내산 생 아스파라거스 먹기 편한 미니 사이즈, 500g 미니, 1개 - 아스파라거스 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/aspara/100/"
"PD_00185","국내산 아스파라거스",11200,"야채","비타민 K가 풍부하여 뼈 건강에 특히 좋은 아스파라거스입니다. 신선한 국내산 아스파라거스를 다음날 아침, 문 앞에서 받아보실 수 있습니다.",200,"/projectPhoto/야채/아스파라거스/국내산 아스파라거스 - 아스파라거스 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/아스파라거스/국내산 아스파라거스 - 아스파라거스 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/aspara/aspara/"
"PD_00186","국내산 아스파라거스, 150g, 1개",9300,"야채","가장 신선한 국내산 아스파라거스를 다음날 아침까지 신속하게 배송해 드립니다. 비타민 K가 다량 함유되어 있어 꾸준히 드시면 뼈 건강에 큰 도움을 받을 수 있습니다.",200,"/projectPhoto/야채/아스파라거스/국내산 아스파라거스, 150g, 1개 - 아스파라거스 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/아스파라거스/국내산 아스파라거스, 150g, 1개 - 아스파라거스 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/aspara/aspara150g/"
"PD_00187","프리미엄 친환경 양배추",6700,"야채","양배추는 비타민 U와 K가 풍부하여 위장 건강에 좋은 야채입니다. 국내산 친환경으로 재배했고 엄격하게 고르고 또 고른 양배추만을 보내드립니다.",200,"/projectPhoto/야채/양배추/프리미엄 친환경 양배추 - 양배추 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/야채/양배추/프리미엄 친환경 양배추 - 양배추 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/cabbage/premieum/"
"PD_00189","[당일출고] 국내산 제주 강원 양배추 아삭하고 달콤한 양배추, 1.5kg, 2개",17000,"야채","양배추는 비타민 U와 K가 풍부하여 위장 건강에 좋은 야채입니다. 제주에서 정성껏재배한 양배추를 보내드립니다.",200,"/projectPhoto/야채/양배추/[당일출고] 국내산 제주 강원 양배추 아삭하고 달콤한 양배추, 1.5kg, 2개 - 양배추 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/양배추/[당일출고] 국내산 제주 강원 양배추 아삭하고 달콤한 양배추, 1.5kg, 2개 - 양배추 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/cabbage/dangil/"
"PD_00190","국내산 양배추, 1개입, 1개",5800,"야채","양배추는 비타민 U와 K가 풍부하여 위장 건강에 좋은 야채입니다. 국내산 양배추를 어느 누구보다 빠르게 배송해드립니다.",200,"/projectPhoto/야채/양배추/국내산 양배추, 1개입, 1개 - 양배추 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/양배추/국내산 양배추, 1개입, 1개 - 양배추 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/cabbage/gooknaesan/"
"PD_00162","(20kg_Box) 수입산 세척무 식자재 [원산지_중국]",66000,"야채","무우는 소화를 비타민 C와 식이섬유가 풍부합니다. 수입산으로 한번 더 무를 세척하여 저렴한 가격에 배송해드리고 있습니다.",200,"/projectPhoto/야채/무우/(20kg_Box) 수입산 세척무 식자재 [원산지_중국] - 무 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/무우/(20kg_Box) 수입산 세척무 식자재 [원산지_중국] - 무 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/moo/20kg/"
"PD_00163","1등대만족 아삭하고 달큰한 맛있는 햇무, 5kg, 1개",24000,"야채","무우는 소화를 비타민 C와 식이섬유가 풍부합니다. 직접 재배한 햇무를 배송해드리고 있습니다. 다른 무보다 맵거나 아린맛이 적고, 단맛이 강해 생으로도 먹고 요리해서 먹을수도 있습니다. ",200,"/projectPhoto/야채/무우/1등대만족 아삭하고 달큰한 맛있는 햇무, 5kg, 1개 - 무 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/무우/1등대만족 아삭하고 달큰한 맛있는 햇무, 5kg, 1개 - 무 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/moo/1/"
"PD_00165","국내산 무, 1개입, 1개",2000,"야채","무우는 소화를 비타민 C와 식이섬유가 풍부합니다. 국내산 무를 누구보다 빠르게 배송해드리고 있습니다.",200,"/projectPhoto/야채/무우/국내산 무, 1개입, 1개 - 무 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/무우/국내산 무, 1개입, 1개 - 무 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/moo/gooknaemoo/"
"PD_00166","곰곰 대추방울토마토, 2kg, 1개",17000,"야채","일반 토마토보다 당도가 높아 생으로 먹기 좋은 방울토마토입니다. 비타민 C와 라이코펜이 풍부하여 노화 방지에 도움을 주며, 샐러드나 다양한 요리에 활용하기 좋습니다.",200,"/projectPhoto/야채/방울토마토/곰곰 대추방울토마토, 2kg, 1개 - 방울토마토 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/방울토마토/곰곰 대추방울토마토, 2kg, 1개 - 방울토마토 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/tomato/gomgom/"
"PD_00167","굿뜨래 충남 부여 대추방울토마토, 1kg, 1박스",17400,"야채","일반 방울토마토보다 당도는 더 높고 신맛이 적어 달콤하게 즐길 수 있는 대추방울토마토입니다. 비타민 C와 라이코펜이 풍부하여 건강에 좋으며, 단단한 식감으로 씹는 맛이 뛰어나고 보관도 용이합니다.",200,"/projectPhoto/야채/방울토마토/굿뜨래 충남 부여 대추방울토마토, 1kg, 1박스 - 방울토마토 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/방울토마토/굿뜨래 충남 부여 대추방울토마토, 1kg, 1박스 - 방울토마토 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/tomato/gooddrae/"
"PD_00168","야미 스테비아 대추방울토마토, 1kg, 1개",21000,"야채","방울토마토는 일반 토마토보다 당도가 높아 생으로 먹기가 좋고, 요리에도 다양하게 사용되는데 특히 비타민 C와 라이코펜이 풍부하여 노화방지에 도움을 줍니다. 스테비아라는 천연 감미료를 이용하여 인위적으로 단맛을 낸 것으로 신맛이 거의 없는 것이 특징입니다. ",200,"/projectPhoto/야채/방울토마토/야미 스테비아 대추방울토마토, 1kg, 1개 - 방울토마토 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/방울토마토/야미 스테비아 대추방울토마토, 1kg, 1개 - 방울토마토 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/tomato/yami/"
"PD_00170","[모두의과일] 싱싱한 대추방울토마토2kg(1~4번과)_당일발송 ",24000,"야채","방울토마토는 일반 토마토보다 당도가 높아 생으로 먹기가 좋고, 요리에도 다양하게 사용되는데 특히 비타민 C와 라이코펜이 풍부하여 노화방지에 도움을 줍니다. 대추방울토마토는 일반 방울토마토보다 당도가 높고 신맛이 적으며 훨씬 더 단단하여 씹는 맛이 좋으며, 보관에도 용이한 장점이 있습니다. 직접 재배하였고 꼼꼼히 선발하여 보내드립니다.",200,"/projectPhoto/야채/방울토마토/[모두의과일] 싱싱한 대추방울토마토2kg(1~4번과)_당일발송 - 토마토 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/방울토마토/[모두의과일] 싱싱한 대추방울토마토2kg(1~4번과)_당일발송 - 토마토 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/tomato/everybody/"
"PD_00171","[형제식탁] 당일수확 신선 대추 방울 토마토, 2kg(로얄과), 1박스",27000,"야채","방울토마토는 일반 토마토보다 당도가 높아 생으로 먹기가 좋고, 요리에도 다양하게 사용되는데 특히 비타민 C와 라이코펜이 풍부하여 노화방지에 도움을 줍니다. 대추방울토마토는 일반 방울토마토보다 당도가 높고 신맛이 적으며 훨씬 더 단단하여 씹는 맛이 좋으며, 보관에도 용이한 장점이 있습니다. 주문이 들어오면 당일 수확한 방울 토마토를 배송해드리고 있어서 그만큼 신선한 방울 토마토를 맛보실 수 있습니다.",200,"/projectPhoto/야채/방울토마토/[형제식탁] 당일수확 신선 대추 방울 토마토, 2kg(로얄과), 1박스 - 방울토마토 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/방울토마토/[형제식탁] 당일수확 신선 대추 방울 토마토, 2kg(로얄과), 1박스 - 방울토마토 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/tomato/brother/"
"PD_00172","프리미엄 사천 노지부추",7000,"야채","부추에는 비타민 K와 알리신이 있어 골다공증과 피로회복에 도움을 줍니다. 국내산으로 사천에서 바닷바람을 맞으며 자란 부추를 보내드립니다. 다른 부추들보다 더욱 아삭하고 더 짙은 향을 느낄거라 생각합니다.",200,"/projectPhoto/야채/부추/프리미엄 사천 노지부추 - 부추 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/부추/프리미엄 사천 노지부추 - 부추 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/buchoo/premieum/"
"PD_00173","(산지직송)모메조아 명품유기농부추 싱싱한 1kg",27400,"야채","부추에는 비타민 K와 알리신이 있어 골다공증과 피로회복에 도움을 줍니다. 국내산으로 철저한 유기농법으로 재배한 부추입니다. ",200,"/projectPhoto/야채/부추/(산지직송)모메조아 명품유기농부추 싱싱한 1kg 2kg 3kg 4kg - 부추 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/야채/부추/(산지직송)모메조아 명품유기농부추 싱싱한 1kg 2kg 3kg 4kg - 부추 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/buchoo/sanji/"
"PD_00174","국내산 부추, 150g, 1봉 - 부추",6600,"야채","부추에는 비타민 K와 알리신이 있어 골다공증과 피로회복에 도움을 줍니다. 국내산 부추를 가장 빠르게 배송해드립니다.",200,"/projectPhoto/야채/부추/국내산 부추, 150g, 1봉 - 부추 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/야채/부추/국내산 부추, 150g, 1봉 - 부추 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/buchoo/gooknae/"
"PD_00066","곰곰 국내산 블루베리 100g(대), 100g, 2개 - 블루베리_기타베리류",9500,"과일","블루베리는 눈의 피로를 풀어주고 시력 개선에 도움을 주는 과일이다. 항산화 작용에도 도움을 준다. 국내산으로 대(大)사이즈로 씹는 재미가 있다.",200,"/projectPhoto/과일/블루베리/곰곰 국내산 블루베리 100g(대), 100g, 2개 - 블루베리_기타베리류/상세정보.png","productImage/PROJECT_PHOTO/과일/블루베리/곰곰 국내산 블루베리 100g(대), 100g, 2개 - 블루베리_기타베리류/main.jpg","productImage/PROJECT_PHOTO/fruit/blueberry/gomgom/"
"PD_00096","위닉스 올바른 가습기",99390,"가전제품","사이즈는 270×215×370mm이며 무게는 2.7kg이다. 소비전력은 90W 이다. 물통 용량은 7.5L이다. 습도조절, 청소알람, 타이머, 자동꺼짐 기능이 있다.",200,"/projectPhoto/가전/가습기/위닉스 올바른 가습기 - 가습기_에어워셔 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/가습기/위닉스 올바른 가습기 - 가습기_에어워셔 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/gas/winix/"
"PD_00097","샤오미 미지아 스마트 대용량 가습기 II 4.5L",89130,"가전제품","사이즈는 지름 190×335mm이며 무게는 2.7kg이다. 소비전력은 28W 이다. 물통 용량은 4.5L이다. 습도조절, 핸드폰 연동 기능이 있다.",200,"/projectPhoto/가전/가습기/샤오미 미지아 스마트 대용량 가습기 II 4.5L - 가습기_에어워셔 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/가전/가습기/샤오미 미지아 스마트 대용량 가습기 II 4.5L - 가습기_에어워셔 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/gas/xiao/"
"PD_00098","에어메이드 9L 복합식 가습기",139000,"가전제품","사이즈는 지름 215×680mm이며 무게는 1.98kg이다. 소비전력은 25W에서 170W이다. 물통 용량 9L이다. 습도조절, 자동습도조절, 가열, 핸드폰 연동 기능이 있다.",200,"/projectPhoto/가전/가습기/에어메이드 9L 복합식 가습기 - 가습기_에어워셔 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/가습기/에어메이드 9L 복합식 가습기 - 가습기_에어워셔 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/gas/airmade/"
"PD_00099","듀플렉스 초음파 가습기",348000,"가전제품","사이즈는 300×220×220mm이며 소비전력은 35W 이다. 물통 용량은 4L이다. 습도조절기능이 있다.",200,"/projectPhoto/가전/가습기/듀플렉스 초음파 가습기 - 가습기_에어워셔 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/가습기/듀플렉스 초음파 가습기 - 가습기_에어워셔 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/gas/dewflex/"
"PD_00101","앱코 가상 7.1 RGB 노이즈 캔슬링 마이크 게이밍 헤드셋",27500,"가전제품","일체형 헤드셋 무게는 359g, 전용소프트웨어 제공 및 마이크 노이즈캔슬링 지원",200,"/projectPhoto/가전/해드폰/앱코 가상 7.1 RGB 노이즈 캔슬링 마이크 게이밍 헤드셋 - 헤드셋 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/해드폰/앱코 가상 7.1 RGB 노이즈 캔슬링 마이크 게이밍 헤드셋 - 헤드셋 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/haedphone/abko/"
"PD_00102","COX SCARLET 가상 7.1 RGB 노이즈 캔슬링 헤드셋 (블랙)",49500,"가전제품","일체형 헤드셋 무게는 278g, 전용 소프트웨어 제공 및 노이즈 캔슬링 마이크, 진동 지원",200,"/projectPhoto/가전/해드폰/COX SCARLET 가상 7.1 RGB 노이즈 캔슬링 헤드셋 (블랙) - 헤드셋 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/해드폰/COX SCARLET 가상 7.1 RGB 노이즈 캔슬링 헤드셋 (블랙) - 헤드셋 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/haedphone/cox/"
"PD_00103","브리츠 게이밍헤드셋",21900,"가전제품","일체형 헤드셋 무게는 430g",200,"/projectPhoto/가전/해드폰/브리츠 게이밍헤드셋 - 헤드셋 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/해드폰/브리츠 게이밍헤드셋 - 헤드셋 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/haedphone/britz/"
"PD_00104","커세어 보이드 RGB 엘리트 무선 7.1채널 컴퓨터 게이밍 헤드셋",143000,"가전제품","일체형 헤드셋 무게는 400g 전용 소프트웨어 제공 및 노이즈 캔슬링, 무선 지원, 음소거 조절장치, 백라이트 커스텀 제공 ",200,"/projectPhoto/가전/해드폰/커세어 보이드 RGB 엘리트 무선 7.1채널 컴퓨터 게이밍 헤드셋 - 헤드셋 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/해드폰/커세어 보이드 RGB 엘리트 무선 7.1채널 컴퓨터 게이밍 헤드셋 - 헤드셋 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/haedphone/coss/"
"PD_00105","녹스 블랙홀 게이밍 헤드셋 7.1채널 노이즈 캔슬링",43000,"가전제품","일체형 헤드셋, 진동 기능 및 7.1 서라운드 기술, 노이즈 캔슬링",200,"/projectPhoto/가전/해드폰/녹스 블랙홀 게이밍 헤드셋 7.1채널 노이즈 캔슬링 - 헤드셋 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/해드폰/녹스 블랙홀 게이밍 헤드셋 7.1채널 노이즈 캔슬링 - 헤드셋 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/haedphone/nox/"
"PD_00106","벤큐 HDR 아이케어 모니터",129000,"가전제품","27인치 LED모니터, 주사율 75HZ, 명암비는 1,000:1, 해상도는 1,920×1,080(16:9), 깜빡임 방지, 자동밝기조절, 색약모드, 청색광 차단 기능 제공",200,"/projectPhoto/가전/모니터/벤큐 HDR 아이케어 모니터 - 게이밍 모니터 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/모니터/벤큐 HDR 아이케어 모니터 - 게이밍 모니터 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/monitor/venq/"
"PD_00108","어드밴스원 FHD 모니터 - 게이밍 모니터",160600,"가전제품","24인치 LED 모니터, 주사율 120HZ, 명암비는 3,000:1, 해상도는 1,920×1,080(16:9), 눈 보호 기능, 조준선 표시, 게임모드, FreeSync 기능 제공",200,"/projectPhoto/가전/모니터/어드밴스원 FHD 모니터 - 게이밍 모니터/상세정보.jpg","productImage/PROJECT_PHOTO/가전/모니터/어드밴스원 FHD 모니터 - 게이밍 모니터/main.jpg","productImage/PROJECT_PHOTO/electronic/monitor/advance/"
"PD_00109","한성컴퓨터 FHD 1200R 커브드 180Hz 게이밍 모니터 - 게이밍 모니터",149000,"가전제품","24인치 LED 모니터, 주사율 180HZ, 명암비는 3,000:1, 해상도는 1,920×1,080(16:9), 조준선 표시, 게임모드, FreeSync 기능 제공",200,"/projectPhoto/가전/모니터/한성컴퓨터 FHD 1200R 커브드 180Hz 게이밍 모니터 - 게이밍 모니터 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/모니터/한성컴퓨터 FHD 1200R 커브드 180Hz 게이밍 모니터 - 게이밍 모니터 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/monitor/hansung/"
"PD_00110","리오나인 FHD 240Hz 게이밍 모니터",239000,"가전제품","27인치 LED 모니터, 주사율 240HZ, 명암비는 3,000:1, 해상도는 1,920×1,080(16:9), 조준선 표시, 게임모드, FreeSync 기능 제공",200,"/projectPhoto/가전/모니터/리오나인 FHD 240Hz 게이밍 모니터 - 게이밍 모니터 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/모니터/리오나인 FHD 240Hz 게이밍 모니터 - 게이밍 모니터 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/monitor/leonine/"
"PD_00111","로지텍 USB 유선 일반형 키보드",12400,"가전제품","USB 유선 키보드, 액체 유입 대비 설계, 내구성이 강함, 실리콘 키스킨 제공",200,"/projectPhoto/가전/키보드/로지텍 USB 유선 일반형 키보드 - 유선키보드 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/키보드/로지텍 USB 유선 일반형 키보드 - 유선키보드 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/keyboard/logitek/"
"PD_00115","COX 게이트론 LED 게이밍 기계식 유선 텐키리스 키보드",49000,"가전제품","USB 유선 기계식 키보드, 텐키리스, 액체 유입 대비 설계, 키보드 커스텀 가능, 실리콘 키스킨 제공",200,"/projectPhoto/가전/키보드/COX 게이트론 LED 게이밍 기계식 유선 텐키리스 키보드 - 유선키보드 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/키보드/COX 게이트론 LED 게이밍 기계식 유선 텐키리스 키보드 - 유선키보드 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/keyboard/cox/"
"PD_00116","코웨이 아이콘 얼음정수기 CHPI-7400N",1880000,"가전제품","데스크형으로 전자식 추출 방식을 사용한다. 제빙 기능이 있음, 폴리프로필렌 직수관을 이용하는 정수 방식 사용하며, 추가로 1L 물통에 저장하는 방식을 이용, 일일제빙량은 600개이다. 사이즈는 240×473×465mm, 무게는 16.1kg이다.",200,"/projectPhoto/가전/정수기/코웨이 아이콘 얼음냉온정수기 오리지널 CHPI-7400N_V2 _ 코웨이 공식 렌탈샵/상세정보.jpg","productImage/PROJECT_PHOTO/가전/정수기/코웨이 아이콘 얼음냉온정수기 오리지널 CHPI-7400N_V2 _ 코웨이 공식 렌탈샵/main.jpg","productImage/PROJECT_PHOTO/electronic/waterfil/coway/"
"PD_00117","SK매직 원코크 얼음물 정수기 WPU-IAC414 방문설치 - 정수기",1890000,"가전제품","데스크형이다. 스테인리스 직수관을 이용하는 정수 방식 사용, 제빙 기능, 자동 살균 기능이 있음. 직수방식을 이용, 일일 제빙량은 600개이다. 사이즈는 245×482×515mm이며, 무게는 16.5kg이다.",200,"/projectPhoto/가전/정수기/SK매직 원코크 얼음물 정수기 WPU-IAC414 방문설치 - 정수기 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/정수기/SK매직 원코크 얼음물 정수기 WPU-IAC414 방문설치 - 정수기 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/waterfil/sk/"
"PD_00118","LG 퓨리케어 오브제컬렉션 얼음정수기 _ WD721RH ",2282000,"가전제품","데스크형이다. 스테인리스 직수관을 이용하는 정수 방식 사용, 제빙 기능, 자동 살균 기능, 필터교환 알림 기능이 있다. 직수방식을 이용, 일일 제빙량은 150개이다. 사이즈는 240×465×497mm이며, 무게는 18.2kg이다.",200,"/projectPhoto/가전/정수기/LG 퓨리케어 오브제컬렉션 얼음정수기 _ WD721RH _ 정수기 _ 주방가전 _ 제품_소모품/상세정보.png","productImage/PROJECT_PHOTO/가전/정수기/LG 퓨리케어 오브제컬렉션 얼음정수기 _ WD721RH _ 정수기 _ 주방가전 _ 제품_소모품/main.jpg","productImage/PROJECT_PHOTO/electronic/waterfil/lg/"
"PD_00119","쿠쿠 제로100 슬림 얼음 냉온정수기 CP-AHS100HEW",1837950,"가전제품","데스크형이다. 일반 직수관을 이용하는 정수 방식 사용, 제빙 기능, 자동 살균 기능이 있다. 직수방식을 이용, 일일 제빙량은 600개이다. 사이즈는 230×460×480mm이며, 무게는 17kg이다.",200,"/projectPhoto/가전/정수기/[공식인증점]쿠쿠 제로100 슬림 얼음 냉온정수기 CP-AHS100HEW 3년필터증정 - 정수기 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/정수기/[공식인증점]쿠쿠 제로100 슬림 얼음 냉온정수기 CP-AHS100HEW 3년필터증정 - 정수기 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/waterfil/coocoo/"
"PD_00120","청호나이스 3년 관리서비스 세니타 살균얼음냉온정수기 방문설치",1882500,"가전제품","데스크형이다. 저수조 정수방식 사용, 제빙 기능, 자동 살균 기능이 있으며, 사용빈도가 낮은 시간에 자동으로 저수조를 비우는 기능이 있다. 직수방식을 이용, 일일 제빙량은 7kg이다. 사이즈는 290×474×506mm이다.",200,"/projectPhoto/가전/정수기/청호나이스 3년 관리서비스 세니타 살균얼음냉온정수기 방문설치/상세정보.png","productImage/PROJECT_PHOTO/가전/정수기/청호나이스 3년 관리서비스 세니타 살균얼음냉온정수기 방문설치/main.jpg","productImage/PROJECT_PHOTO/electronic/waterfil/chungho/"
